id,date,asset,liability,idx
3878,9/30/02,238069,203615,14657
3881,12/31/02,28051,24649,14658
3881,3/31/02,26587,23448,14659
3881,6/30/02,26680,23437,14660
3881,9/30/02,27809,24431,14661
3883,12/31/02,122344,107346,14662
3883,3/31/02,119740,104960,14663
3883,6/30/02,122797,107706,14664
3883,9/30/02,123649,108059,14665
3887,12/31/02,419265,359870,14666
3887,3/31/02,311052,267806,14667
3887,6/30/02,323131,278793,14668
3887,9/30/02,321753,276192,14669
389,12/31/02,35736,32648,14670
389,3/31/02,34983,32124,14671
389,6/30/02,35358,32387,14672
389,9/30/02,36213,33135,14673
3890,12/31/02,1020000,940400,14674
3890,3/31/02,1020000,943666,14675
3890,6/30/02,1010000,928366,14676
3890,9/30/02,978866,896033,14677
3891,3/31/02,652970,607388,14678
3892,12/31/02,366814,325011,14679
3892,3/31/02,356618,306216,14680
3892,6/30/02,350942,309463,14681
3892,9/30/02,353233,311524,14682
3896,12/31/02,99996,87736,14683
3896,3/31/02,92242,80598,14684
3896,6/30/02,90162,78054,14685
3896,9/30/02,92967,80550,14686
3897,12/31/02,172399,149181,14687
3897,3/31/02,169765,148176,14688
3897,6/30/02,177189,155714,14689
3897,9/30/02,181352,158792,14690
3898,12/31/02,49466,44437,14691
3898,3/31/02,45450,40988,14692
3898,6/30/02,46909,42144,14693
3898,9/30/02,47656,42649,14694
39,12/31/02,206140,183912,14695
39,3/31/02,201681,181030,14696
39,6/30/02,203754,182287,14697
39,9/30/02,205211,182742,14698
3902,12/31/02,93485,80965,14699
3902,3/31/02,97001,84970,14700
3902,6/30/02,95521,83358,14701
3902,9/30/02,93076,80607,14702
3914,12/31/02,150681,133491,14703
3914,3/31/02,150409,133495,14704
3914,6/30/02,147784,130773,14705
3914,9/30/02,147919,130494,14706
3919,12/31/02,34609,30628,14707
3919,3/31/02,33836,30007,14708
3919,6/30/02,34036,30066,14709
3919,9/30/02,34507,30542,14710
3922,12/31/02,1500000,1400000,14711
3922,3/31/02,1550000,1450000,14712
3922,6/30/02,1450000,1350000,14713
3922,9/30/02,1430000,1320000,14714
3924,12/31/02,5780000,5230000,14715
3924,3/31/02,5560000,5040000,14716
3924,6/30/02,5550000,5010000,14717
3924,9/30/02,5570000,5020000,14718
3931,12/31/02,497227,442613,14719
3931,3/31/02,460106,409402,14720
3931,6/30/02,460275,406853,14721
3931,9/30/02,485811,429993,14722
3934,12/31/02,15082,13347,14723
3934,3/31/02,15142,13401,14724
3934,6/30/02,14020,12258,14725
3934,9/30/02,14035,12243,14726
3947,12/31/02,23374,20527,14727
3947,3/31/02,24125,21317,14728
3947,6/30/02,23475,20536,14729
3947,9/30/02,23725,20691,14730
3948,12/31/02,46344,40450,14731
3948,3/31/02,43090,37722,14732
3948,6/30/02,44498,38802,14733
3948,9/30/02,44761,38850,14734
395,3/31/02,15797,14022,14735
395,6/30/02,15696,13865,14736
395,9/30/02,15893,14018,14737
395,12/31/02,16239,14400,14738
3973,12/31/02,531412,489716,14739
3973,3/31/02,492228,452760,14740
3973,6/30/02,495303,452754,14741
3973,9/30/02,504802,460232,14742
3977,12/31/02,36611,30946,14743
3977,3/31/02,35404,30055,14744
3977,6/30/02,34440,28919,14745
3977,9/30/02,33104,27493,14746
398,12/31/02,53943,50381,14747
398,3/31/02,52576,49154,14748
398,6/30/02,51644,48105,14749
398,9/30/02,51991,48462,14750
3983,12/31/02,67269,61159,14751
3983,3/31/02,65238,59380,14752
3983,6/30/02,66911,60902,14753
3983,9/30/02,67608,61396,14754
3985,12/31/02,12048,9864,14755
3985,3/31/02,12391,10247,14756
3985,6/30/02,11974,9821,14757
3985,9/30/02,11941,9775,14758
399,12/31/02,28147,25924,14759
399,3/31/02,28286,26231,14760
399,6/30/02,27401,25256,14761
399,9/30/02,27620,25409,14762
3999,12/31/02,106058,91036,14763
3999,3/31/02,98831,84828,14764
3999,6/30/02,104964,90487,14765
3999,9/30/02,108085,93252,14766
4009,12/31/02,368771,338230,14767
4009,3/31/02,318441,291131,14768
4009,6/30/02,340218,311343,14769
4009,9/30/02,361875,331777,14770
4015,12/31/02,26248,22572,14771
4015,3/31/02,28373,24761,14772
4015,6/30/02,27896,24316,14773
4015,9/30/02,25508,21879,14774
4016,12/31/02,692426,629933,14775
4016,3/31/02,663006,609141,14776
4016,6/30/02,666762,608565,14777
4016,9/30/02,675117,613902,14778
4019,12/31/02,43108,34662,14779
4019,3/31/02,40975,32762,14780
4019,6/30/02,40843,32522,14781
4019,9/30/02,42523,34099,14782
402,12/31/02,94571,82027,14783
402,3/31/02,90791,80327,14784
402,6/30/02,92553,80939,14785
402,9/30/02,93401,81126,14786
4024,12/31/02,25300,22977,14787
4024,3/31/02,23790,21445,14788
4024,6/30/02,24510,22160,14789
4024,9/30/02,24492,22010,14790
4026,12/31/02,35494,32792,14791
4026,3/31/02,31900,29358,14792
4026,6/30/02,32733,30076,14793
4026,9/30/02,33390,30635,14794
4028,12/31/02,442415,400740,14795
4028,3/31/02,391087,357212,14796
4028,6/30/02,444568,408536,14797
4028,9/30/02,431631,393901,14798
4029,12/31/02,293992,264575,14799
4029,3/31/02,283123,255512,14800
4029,6/30/02,285385,255783,14801
4029,9/30/02,292125,261320,14802
4031,12/31/02,202393,178143,14803
4031,3/31/02,194698,173807,14804
4031,6/30/02,192360,170088,14805
4031,9/30/02,196406,173025,14806
4032,12/31/02,151714,138773,14807
4032,3/31/02,169508,157749,14808
4032,6/30/02,170356,158321,14809
4032,9/30/02,177040,164765,14810
4033,12/31/02,168161,138053,14811
4033,3/31/02,170420,141482,14812
4033,6/30/02,167010,137370,14813
4033,9/30/02,168558,138607,14814
4035,3/31/02,20764,17856,14815
4035,6/30/02,20662,17646,14816
4037,12/31/02,271646,240870,14817
4037,3/31/02,255747,227932,14818
4037,6/30/02,256410,226648,14819
4037,9/30/02,264592,233055,14820
4039,3/31/02,467206,420774,14821
404,12/31/02,50222,45128,14822
404,3/31/02,48957,44248,14823
404,6/30/02,48990,43863,14824
404,9/30/02,48987,43633,14825
4041,12/31/02,59011,55021,14826
4041,3/31/02,58085,54276,14827
4041,6/30/02,55982,52060,14828
4041,9/30/02,56310,52404,14829
4042,12/31/02,288064,263051,14830
4042,3/31/02,271150,248049,14831
4042,6/30/02,277028,252747,14832
4042,9/30/02,298150,273912,14833
4046,12/31/02,8195,7208,14834
4046,6/30/02,7989,7021,14835
4046,9/30/02,7960,6968,14836
4046,3/31/02,8561,7632,14837
4048,12/31/02,494548,458502,14838
4048,3/31/02,442577,414537,14839
4048,6/30/02,450605,420611,14840
4048,9/30/02,481749,449471,14841
4049,12/31/02,151542,139237,14842
4049,3/31/02,169961,158416,14843
4049,6/30/02,167303,155256,14844
4049,9/30/02,160805,148530,14845
4050,12/31/02,169834,156986,14846
4050,3/31/02,172607,160585,14847
4050,6/30/02,163846,151251,14848
4050,9/30/02,167950,155221,14849
4051,12/31/02,19897,17158,14850
4051,3/31/02,19137,16484,14851
4051,6/30/02,19522,16686,14852
4051,9/30/02,19992,17064,14853
4054,12/31/02,27741,24670,14854
4054,3/31/02,26843,23795,14855
4054,6/30/02,26417,23287,14856
4054,9/30/02,25726,22468,14857
4056,12/31/02,55321,49702,14858
4056,3/31/02,53110,48028,14859
4056,6/30/02,52052,46929,14860
4056,9/30/02,52991,47599,14861
4057,12/31/02,65163,59718,14862
4057,3/31/02,58352,53343,14863
4057,6/30/02,60114,54965,14864
4057,9/30/02,62532,57166,14865
4059,12/31/02,102447,85181,14866
4059,3/31/02,99482,83058,14867
4059,6/30/02,100722,83563,14868
4059,9/30/02,101293,83846,14869
406,12/31/02,36581,27979,14870
406,3/31/02,31823,23817,14871
406,6/30/02,31796,23235,14872
406,9/30/02,31690,22747,14873
4060,12/31/02,22077,20184,14874
4060,3/31/02,23518,21709,14875
4060,6/30/02,22258,20360,14876
4060,9/30/02,22378,20411,14877
4061,12/31/02,31281,28458,14878
4061,3/31/02,28743,26174,14879
4061,6/30/02,28479,25786,14880
4061,9/30/02,30136,27391,14881
4062,12/31/02,167775,144410,14882
4062,3/31/02,164373,142699,14883
4062,6/30/02,163623,141262,14884
4062,9/30/02,167275,143975,14885
4063,12/31/02,8580000,8070000,14886
4063,3/31/02,6680000,6170000,14887
4063,6/30/02,7520000,7030000,14888
4063,9/30/02,8170000,7720000,14889
4064,3/31/02,25169,23625,14890
4065,12/31/02,36572,33566,14891
4065,3/31/02,30064,27267,14892
4065,6/30/02,33611,30635,14893
4065,9/30/02,35729,32708,14894
4067,12/31/02,104005,85507,14895
4067,3/31/02,102719,85182,14896
4067,6/30/02,101275,82645,14897
4067,9/30/02,99469,80185,14898
4071,12/31/02,48662,44747,14899
4071,3/31/02,48182,44531,14900
4071,6/30/02,48026,44171,14901
4071,9/30/02,49642,45575,14902
4075,12/31/02,75949,66602,14903
4075,3/31/02,73517,65037,14904
4075,6/30/02,75942,67162,14905
4075,9/30/02,75064,65571,14906
4076,12/31/02,40266,34848,14907
4076,3/31/02,40926,36178,14908
4076,6/30/02,40017,34947,14909
4076,9/30/02,40518,35211,14910
4077,12/31/02,39718,36334,14911
4077,3/31/02,34094,30956,14912
4077,6/30/02,37778,34428,14913
4077,9/30/02,39610,36238,14914
4081,3/31/02,120302,106557,14915
4084,3/31/02,195821,181640,14916
4084,12/31/02,210955,190092,14917
4084,6/30/02,221141,200930,14918
4084,9/30/02,208130,187037,14919
4086,12/31/02,159852,142324,14920
4086,3/31/02,149009,132565,14921
4086,6/30/02,151276,134504,14922
4086,9/30/02,155638,138328,14923
4087,12/31/02,70775,65145,14924
4087,3/31/02,74727,69547,14925
4087,6/30/02,73080,67612,14926
4087,9/30/02,71658,65942,14927
409,3/31/02,20972,18891,14928
409,6/30/02,22811,20667,14929
4091,12/31/02,363975,334364,14930
4091,3/31/02,358312,331249,14931
4091,6/30/02,358978,329801,14932
4091,9/30/02,361850,332638,14933
4092,12/31/02,26204,23783,14934
4092,3/31/02,26591,24166,14935
4092,6/30/02,26284,23851,14936
4092,9/30/02,26469,24045,14937
4094,12/31/02,69554,57998,14938
4094,3/31/02,69924,58889,14939
4094,6/30/02,69946,58365,14940
4094,9/30/02,67662,55826,14941
4096,12/31/02,9463,8317,14942
4096,3/31/02,9555,8451,14943
4096,6/30/02,9882,8756,14944
4096,9/30/02,9862,8730,14945
4097,12/31/02,54096,46877,14946
4097,3/31/02,53930,47534,14947
4097,6/30/02,52917,45932,14948
4097,9/30/02,52608,45349,14949
4098,12/31/02,18222,15923,14950
4098,3/31/02,19338,17246,14951
4098,6/30/02,18979,16780,14952
4098,9/30/02,18462,16156,14953
41,12/31/02,106843,91449,14954
41,3/31/02,104151,89245,14955
41,6/30/02,102762,86479,14956
41,9/30/02,103010,87811,14957
4107,12/31/02,90429,76820,14958
4107,3/31/02,92677,80114,14959
4107,6/30/02,92660,79475,14960
4107,9/30/02,90475,77066,14961
4110,12/31/02,22672,20635,14962
4110,3/31/02,24438,22566,14963
4110,6/30/02,24236,22277,14964
4110,9/30/02,23730,21703,14965
4111,12/31/02,66438,59076,14966
4111,3/31/02,71290,63746,14967
4111,6/30/02,68566,60623,14968
4111,9/30/02,68437,60656,14969
4122,12/31/02,33603,30378,14970
4122,3/31/02,33807,30116,14971
4122,6/30/02,33761,30612,14972
4122,9/30/02,33363,29979,14973
4123,12/31/02,48404,42243,14974
4123,3/31/02,49122,43394,14975
4123,6/30/02,48575,42464,14976
4123,9/30/02,47832,41480,14977
4126,12/31/02,25548,21456,14978
4126,3/31/02,24676,20961,14979
4126,6/30/02,26532,22673,14980
4126,9/30/02,25513,21483,14981
4127,12/31/02,165785,150663,14982
4127,3/31/02,158489,144626,14983
4127,6/30/02,159767,145306,14984
4127,9/30/02,163570,148939,14985
413,12/31/02,1020000,932656,14986
413,3/31/02,940506,865715,14987
413,6/30/02,954671,876053,14988
413,9/30/02,996117,915900,14989
4130,12/31/02,46619,39037,14990
4130,3/31/02,46999,39480,14991
4130,6/30/02,46349,38685,14992
4130,9/30/02,46341,38570,14993
4132,12/31/02,167192,145870,14994
4132,3/31/02,157536,137465,14995
4132,6/30/02,169356,148802,14996
4132,9/30/02,163538,142398,14997
4134,12/31/02,24922,21226,14998
4134,3/31/02,24264,20473,14999
4134,6/30/02,23666,19791,15000
4134,9/30/02,23593,19950,15001
414,12/31/02,120519,101382,15002
414,3/31/02,119139,101666,15003
414,6/30/02,118554,100011,15004
414,9/30/02,117266,98063,15005
4144,12/31/02,15426,13679,15006
4144,3/31/02,15418,13708,15007
4144,6/30/02,15641,13842,15008
4144,9/30/02,15582,13786,15009
4145,12/31/02,439727,362659,15010
4145,3/31/02,446403,361653,15011
4145,6/30/02,440556,355325,15012
4145,9/30/02,436244,358020,15013
4146,12/31/02,280897,254005,15014
4146,3/31/02,279046,253055,15015
4146,6/30/02,282843,255024,15016
4146,9/30/02,281232,253290,15017
4147,3/31/02,24698,22185,15018
4147,6/30/02,24671,21930,15019
4147,12/31/02,24091,21289,15020
4147,9/30/02,24067,21221,15021
4148,12/31/02,110376,101226,15022
4148,3/31/02,109912,100960,15023
4148,6/30/02,111537,102466,15024
4148,9/30/02,110128,100851,15025
4155,12/31/02,6824,5981,15026
4155,3/31/02,7724,6878,15027
4155,6/30/02,7590,6731,15028
4155,9/30/02,7305,6427,15029
4156,12/31/02,50337,44820,15030
4156,3/31/02,50113,45021,15031
4156,6/30/02,46943,41568,15032
4156,9/30/02,47736,42039,15033
416,12/31/02,70878,65039,15034
416,3/31/02,61055,55458,15035
416,6/30/02,65320,59867,15036
416,9/30/02,68062,62520,15037
4160,12/31/02,62749,56188,15038
4160,3/31/02,61961,55486,15039
4160,6/30/02,61181,54573,15040
4160,9/30/02,61448,55020,15041
4161,12/31/02,71545,55394,15042
4161,3/31/02,72589,57439,15043
4161,6/30/02,74357,58472,15044
4161,9/30/02,72226,55786,15045
4163,3/31/02,54682,47327,15046
4163,12/31/02,55499,47715,15047
4163,6/30/02,55095,47367,15048
4163,9/30/02,54973,47084,15049
4167,12/31/02,3310000,2850000,15050
4167,3/31/02,3140000,2700000,15051
4167,6/30/02,2970000,2520000,15052
4167,9/30/02,2670000,2210000,15053
417,12/31/02,22917,20610,15054
417,3/31/02,24567,22458,15055
417,6/30/02,23965,21744,15056
417,9/30/02,22405,20125,15057
4170,12/31/02,106345,92302,15058
4170,3/31/02,112559,99065,15059
4170,6/30/02,110986,96770,15060
4170,9/30/02,107016,92470,15061
4171,12/31/02,135763,126586,15062
4171,3/31/02,124048,115531,15063
4171,6/30/02,123043,114159,15064
4171,9/30/02,123204,114152,15065
4173,12/31/02,97065,83275,15066
4173,3/31/02,93622,80460,15067
4173,6/30/02,94875,81199,15068
4173,9/30/02,94835,81228,15069
4174,12/31/02,25608,22907,15070
4174,3/31/02,26384,23899,15071
4174,6/30/02,25133,22539,15072
4174,9/30/02,25468,22799,15073
4177,12/31/02,49702,43984,15074
4177,3/31/02,47905,42825,15075
4177,6/30/02,48060,42671,15076
4177,9/30/02,47761,42277,15077
4178,12/31/02,200954,185418,15078
4178,3/31/02,179434,166596,15079
4178,6/30/02,184017,170730,15080
4178,9/30/02,199070,184781,15081
418,12/31/02,40316,36980,15082
418,3/31/02,46377,43186,15083
418,6/30/02,43739,40374,15084
418,9/30/02,41941,38570,15085
4180,12/31/02,26797,24273,15086
4180,3/31/02,23723,21524,15087
4180,6/30/02,24895,22623,15088
4180,9/30/02,26442,24049,15089
4181,12/31/02,133274,121381,15090
4181,3/31/02,134722,122740,15091
4181,6/30/02,133497,121430,15092
4181,9/30/02,132293,119365,15093
4185,12/31/02,126883,111853,15094
4185,3/31/02,124285,110360,15095
4185,6/30/02,125818,111417,15096
4185,9/30/02,124516,109750,15097
4187,12/31/02,139645,124250,15098
4187,3/31/02,134512,118421,15099
4187,6/30/02,135430,118632,15100
4187,9/30/02,137660,120562,15101
419,12/31/02,25422,23102,15102
419,3/31/02,25622,23454,15103
419,6/30/02,25418,23153,15104
419,9/30/02,25882,23551,15105
4190,12/31/02,430987,390936,15106
4190,3/31/02,401437,364268,15107
4190,6/30/02,415986,377086,15108
4190,9/30/02,420551,380149,15109
4191,12/31/02,108305,99233,15110
4191,3/31/02,108017,99219,15111
4191,6/30/02,109563,100560,15112
4191,9/30/02,105861,96881,15113
4193,12/31/02,57046,45573,15114
4193,3/31/02,59101,48401,15115
4193,6/30/02,57236,46116,15116
4193,9/30/02,56813,45258,15117
4195,12/31/02,34063,29355,15118
4195,3/31/02,33040,28550,15119
4195,6/30/02,31179,26642,15120
4195,9/30/02,31726,27041,15121
4196,12/31/02,32860,28733,15122
4196,3/31/02,30866,26999,15123
4196,6/30/02,29967,25933,15124
4196,9/30/02,30991,26820,15125
4198,12/31/02,49770,44350,15126
4198,3/31/02,46809,41407,15127
4198,6/30/02,51133,45660,15128
4198,9/30/02,49415,43759,15129
4199,12/31/02,80148,74043,15130
4199,3/31/02,79974,73674,15131
4199,6/30/02,78309,72161,15132
4199,9/30/02,80478,74261,15133
420,12/31/02,21956,18708,15134
420,3/31/02,21769,18767,15135
420,6/30/02,21861,18771,15136
420,9/30/02,22408,19160,15137
4201,12/31/02,1350000,1230000,15138
4201,3/31/02,1220000,1110000,15139
4201,6/30/02,1270000,1160000,15140
4201,9/30/02,1300000,1180000,15141
4204,12/31/02,38915,34433,15142
4204,3/31/02,39831,35599,15143
4204,6/30/02,40536,36248,15144
4204,9/30/02,39439,35078,15145
4208,12/31/02,63167,55475,15146
4208,3/31/02,58967,51372,15147
4208,6/30/02,57090,48881,15148
4208,9/30/02,58104,49566,15149
4209,12/31/02,34579,29177,15150
4209,3/31/02,35579,29915,15151
4209,6/30/02,36068,30098,15152
4209,9/30/02,34517,28472,15153
421,12/31/02,72237,61334,15154
421,3/31/02,74614,64206,15155
421,6/30/02,74850,64182,15156
421,9/30/02,72046,60846,15157
4211,12/31/02,57661,52309,15158
4211,3/31/02,54043,49286,15159
4211,6/30/02,53748,48773,15160
4211,9/30/02,55725,50456,15161
4214,12/31/02,9980000,9300000,15162
4214,3/31/02,8700000,8130000,15163
4214,6/30/02,9150000,8520000,15164
4214,9/30/02,9960000,9280000,15165
4217,12/31/02,18710,15687,15166
4217,3/31/02,19273,16543,15167
4217,6/30/02,18453,15555,15168
4217,9/30/02,18703,15679,15169
4218,12/31/02,103323,93924,15170
4218,3/31/02,102287,93443,15171
4218,6/30/02,97198,87868,15172
4218,9/30/02,99749,90303,15173
4219,12/31/02,119569,107116,15174
4219,3/31/02,115638,103901,15175
4219,6/30/02,114521,103067,15176
4219,9/30/02,117481,105735,15177
422,12/31/02,73775,62734,15178
422,3/31/02,74342,63851,15179
422,6/30/02,74450,63766,15180
422,9/30/02,73324,61922,15181
4222,12/31/02,39808,32072,15182
4222,3/31/02,38746,31167,15183
4222,6/30/02,38875,30965,15184
4222,9/30/02,39772,31681,15185
4223,12/31/02,13026,11390,15186
4223,3/31/02,14323,12804,15187
4223,6/30/02,13341,11724,15188
4223,9/30/02,13048,11355,15189
4225,12/31/02,20903,19417,15190
4225,3/31/02,19219,17826,15191
4225,6/30/02,18996,17561,15192
4225,9/30/02,20390,18961,15193
4228,12/31/02,119674,109279,15194
4228,6/30/02,115772,105222,15195
4228,9/30/02,121736,110764,15196
4228,3/31/02,106063,96211,15197
4232,12/31/02,37584,33899,15198
4232,3/31/02,39653,36253,15199
4232,6/30/02,38848,35258,15200
4232,9/30/02,38059,34290,15201
4235,12/31/02,122666,112463,15202
4235,3/31/02,124995,116116,15203
4235,6/30/02,124972,115109,15204
4235,9/30/02,126390,116216,15205
4236,3/31/02,68918,61466,15206
4236,12/31/02,141840,125239,15207
4236,6/30/02,67973,60047,15208
4236,9/30/02,140601,123125,15209
4239,12/31/02,896247,796182,15210
4239,3/31/02,860090,769278,15211
4239,6/30/02,853735,760372,15212
4239,9/30/02,876731,780357,15213
4241,12/31/02,76707,69296,15214
4241,3/31/02,75538,68575,15215
4241,6/30/02,76831,69544,15216
4241,9/30/02,76464,68614,15217
4247,12/31/02,195444,181551,15218
4247,3/31/02,192034,179535,15219
4247,6/30/02,193967,180904,15220
4247,9/30/02,203566,189786,15221
4255,12/31/02,829779,758861,15222
4255,3/31/02,733548,673970,15223
4255,6/30/02,771622,707720,15224
4255,9/30/02,817728,750158,15225
4256,12/31/02,493081,452377,15226
4256,3/31/02,435096,399001,15227
4256,6/30/02,476633,438804,15228
4256,9/30/02,495987,456090,15229
4264,12/31/02,602504,521874,15230
4264,3/31/02,304579,250618,15231
4264,6/30/02,594036,519032,15232
4264,9/30/02,621570,543059,15233
428,12/31/02,56046,48892,15234
428,3/31/02,55924,48200,15235
428,6/30/02,58106,50675,15236
428,9/30/02,55813,48028,15237
4288,12/31/02,131375,120393,15238
